input	lexicon	candidate	obs.prob	tab.prob	ABN	AFL	AFNL	AFLL
oi564_nak	oi_nak	oi_nak	.7	6	0	1	0	0
oi564_nak	oi_nak	oi_nek	.3	6	1	0	0	0
oE564_nak	oE_nak	oE_nak	.5	8	0	1	1	0
oE564_nak	oE_nak	oE_nek	.5	8	1	0	0	0
oe564_nak	oe_nak	oe_nak	.3	1	0	1	1	1
oe564_nak	oe_nak	oe_nek	.7	1	1	0	0	0
oi565_nak	oi_nak	oi_nak	.7	46	0	1	0	0
oi565_nak	oi_nak	oi_nek	.3	46	1	0	0	0
oE565_nak	oE_nak	oE_nak	.5	149	0	1	1	0
oE565_nak	oE_nak	oE_nek	.5	149	1	0	0	0
oe565_nak	oe_nak	oe_nak	.3	4	0	1	1	1
oe565_nak	oe_nak	oe_nek	.7	4	1	0	0	0
oi566_nak	oi_nak	oi_nak	.7	48	0	1	0	0
oi566_nak	oi_nak	oi_nek	.3	48	1	0	0	0
oE566_nak	oE_nak	oE_nak	.5	372	0	1	1	0
oE566_nak	oE_nak	oE_nek	.5	372	1	0	0	0
oe566_nak	oe_nak	oe_nak	.3	15	0	1	1	1
oe566_nak	oe_nak	oe_nek	.7	15	1	0	0	0
oi567_nak	oi_nak	oi_nak	.7	6	0	1	0	0
oi567_nak	oi_nak	oi_nek	.3	6	1	0	0	0
oE567_nak	oE_nak	oE_nak	.5	132	0	1	1	0
oE567_nak	oE_nak	oE_nek	.5	132	1	0	0	0
oe567_nak	oe_nak	oe_nak	.3	316	0	1	1	1
oe567_nak	oe_nak	oe_nek	.7	316	1	0	0	0
oi568_nak	oi_nak	oi_nak	.7	24	0	1	0	0
oi568_nak	oi_nak	oi_nek	.3	24	1	0	0	0
oE568_nak	oE_nak	oE_nak	.5	1	0	1	1	0
oE568_nak	oE_nak	oE_nek	.5	1	1	0	0	0
oe568_nak	oe_nak	oe_nak	.3	14	0	1	1	1
oe568_nak	oe_nak	oe_nek	.7	14	1	0	0	0
oi569_nak	oi_nak	oi_nak	.7	67	0	1	0	0
oi569_nak	oi_nak	oi_nek	.3	67	1	0	0	0
oE569_nak	oE_nak	oE_nak	.5	22	0	1	1	0
oE569_nak	oE_nak	oE_nek	.5	22	1	0	0	0
oe569_nak	oe_nak	oe_nak	.3	11	0	1	1	1
oe569_nak	oe_nak	oe_nek	.7	11	1	0	0	0
oi570_nak	oi_nak	oi_nak	.7	6	0	1	0	0
oi570_nak	oi_nak	oi_nek	.3	6	1	0	0	0
oE570_nak	oE_nak	oE_nak	.5	175	0	1	1	0
oE570_nak	oE_nak	oE_nek	.5	175	1	0	0	0
oe570_nak	oe_nak	oe_nak	.3	18	0	1	1	1
oe570_nak	oe_nak	oe_nek	.7	18	1	0	0	0
oi571_nak	oi_nak	oi_nak	.7	13	0	1	0	0
oi571_nak	oi_nak	oi_nek	.3	13	1	0	0	0
oE571_nak	oE_nak	oE_nak	.5	6	0	1	1	0
oE571_nak	oE_nak	oE_nek	.5	6	1	0	0	0
oe571_nak	oe_nak	oe_nak	.3	34	0	1	1	1
oe571_nak	oe_nak	oe_nek	.7	34	1	0	0	0
oi572_nak	oi_nak	oi_nak	.7	1	0	1	0	0
oi572_nak	oi_nak	oi_nek	.3	1	1	0	0	0
oE572_nak	oE_nak	oE_nak	.5	193	0	1	1	0
oE572_nak	oE_nak	oE_nek	.5	193	1	0	0	0
oe572_nak	oe_nak	oe_nak	.3	220	0	1	1	1
oe572_nak	oe_nak	oe_nek	.7	220	1	0	0	0
oi573_nak	oi_nak	oi_nak	.7	53	0	1	0	0
oi573_nak	oi_nak	oi_nek	.3	53	1	0	0	0
oE573_nak	oE_nak	oE_nak	.5	1	0	1	1	0
oE573_nak	oE_nak	oE_nek	.5	1	1	0	0	0
oe573_nak	oe_nak	oe_nak	.3	369	0	1	1	1
oe573_nak	oe_nak	oe_nek	.7	369	1	0	0	0
oi574_nak	oi_nak	oi_nak	.7	16	0	1	0	0
oi574_nak	oi_nak	oi_nek	.3	16	1	0	0	0
oE574_nak	oE_nak	oE_nak	.5	67	0	1	1	0
oE574_nak	oE_nak	oE_nek	.5	67	1	0	0	0
oe574_nak	oe_nak	oe_nak	.3	17	0	1	1	1
oe574_nak	oe_nak	oe_nek	.7	17	1	0	0	0
oi575_nak	oi_nak	oi_nak	.7	269	0	1	0	0
oi575_nak	oi_nak	oi_nek	.3	269	1	0	0	0
oE575_nak	oE_nak	oE_nak	.5	144	0	1	1	0
oE575_nak	oE_nak	oE_nek	.5	144	1	0	0	0
oe575_nak	oe_nak	oe_nak	.3	10	0	1	1	1
oe575_nak	oe_nak	oe_nek	.7	10	1	0	0	0
oi576_nak	oi_nak	oi_nak	.7	6	0	1	0	0
oi576_nak	oi_nak	oi_nek	.3	6	1	0	0	0
oE576_nak	oE_nak	oE_nak	.5	91	0	1	1	0
oE576_nak	oE_nak	oE_nek	.5	91	1	0	0	0
oe576_nak	oe_nak	oe_nak	.3	29	0	1	1	1
oe576_nak	oe_nak	oe_nek	.7	29	1	0	0	0
oi577_nak	oi_nak	oi_nak	.7	119	0	1	0	0
oi577_nak	oi_nak	oi_nek	.3	119	1	0	0	0
oE577_nak	oE_nak	oE_nak	.5	32	0	1	1	0
oE577_nak	oE_nak	oE_nek	.5	32	1	0	0	0
oe577_nak	oe_nak	oe_nak	.3	135	0	1	1	1
oe577_nak	oe_nak	oe_nek	.7	135	1	0	0	0
oi578_nak	oi_nak	oi_nak	.7	118	0	1	0	0
oi578_nak	oi_nak	oi_nek	.3	118	1	0	0	0
oE578_nak	oE_nak	oE_nak	.5	4	0	1	1	0
oE578_nak	oE_nak	oE_nek	.5	4	1	0	0	0
oe578_nak	oe_nak	oe_nak	.3	99	0	1	1	1
oe578_nak	oe_nak	oe_nek	.7	99	1	0	0	0
oi579_nak	oi_nak	oi_nak	.7	44	0	1	0	0
oi579_nak	oi_nak	oi_nek	.3	44	1	0	0	0
oE579_nak	oE_nak	oE_nak	.5	321	0	1	1	0
oE579_nak	oE_nak	oE_nek	.5	321	1	0	0	0
oe579_nak	oe_nak	oe_nak	.3	248	0	1	1	1
oe579_nak	oe_nak	oe_nek	.7	248	1	0	0	0
oi580_nak	oi_nak	oi_nak	.7	19	0	1	0	0
oi580_nak	oi_nak	oi_nek	.3	19	1	0	0	0
oE580_nak	oE_nak	oE_nak	.5	58	0	1	1	0
oE580_nak	oE_nak	oE_nek	.5	58	1	0	0	0
oe580_nak	oe_nak	oe_nak	.3	66	0	1	1	1
oe580_nak	oe_nak	oe_nek	.7	66	1	0	0	0
oi581_nak	oi_nak	oi_nak	.7	66	0	1	0	0
oi581_nak	oi_nak	oi_nek	.3	66	1	0	0	0
oE581_nak	oE_nak	oE_nak	.5	11	0	1	1	0
oE581_nak	oE_nak	oE_nek	.5	11	1	0	0	0
oe581_nak	oe_nak	oe_nak	.3	2	0	1	1	1
oe581_nak	oe_nak	oe_nek	.7	2	1	0	0	0
oi582_nak	oi_nak	oi_nak	.7	2	0	1	0	0
oi582_nak	oi_nak	oi_nek	.3	2	1	0	0	0
oE582_nak	oE_nak	oE_nak	.5	103	0	1	1	0
oE582_nak	oE_nak	oE_nek	.5	103	1	0	0	0
oe582_nak	oe_nak	oe_nak	.3	11	0	1	1	1
oe582_nak	oe_nak	oe_nek	.7	11	1	0	0	0
oi583_nak	oi_nak	oi_nak	.7	10	0	1	0	0
oi583_nak	oi_nak	oi_nek	.3	10	1	0	0	0
oE583_nak	oE_nak	oE_nak	.5	6	0	1	1	0
oE583_nak	oE_nak	oE_nek	.5	6	1	0	0	0
oe583_nak	oe_nak	oe_nak	.3	39	0	1	1	1
oe583_nak	oe_nak	oe_nek	.7	39	1	0	0	0
oi584_nak	oi_nak	oi_nak	.7	19	0	1	0	0
oi584_nak	oi_nak	oi_nek	.3	19	1	0	0	0
oE584_nak	oE_nak	oE_nak	.5	18	0	1	1	0
oE584_nak	oE_nak	oE_nek	.5	18	1	0	0	0
oe584_nak	oe_nak	oe_nak	.3	38	0	1	1	1
oe584_nak	oe_nak	oe_nek	.7	38	1	0	0	0
oi585_nak	oi_nak	oi_nak	.7	9	0	1	0	0
oi585_nak	oi_nak	oi_nek	.3	9	1	0	0	0
oE585_nak	oE_nak	oE_nak	.5	146	0	1	1	0
oE585_nak	oE_nak	oE_nek	.5	146	1	0	0	0
oe585_nak	oe_nak	oe_nak	.3	17	0	1	1	1
oe585_nak	oe_nak	oe_nek	.7	17	1	0	0	0
oi586_nak	oi_nak	oi_nak	.7	20	0	1	0	0
oi586_nak	oi_nak	oi_nek	.3	20	1	0	0	0
oE586_nak	oE_nak	oE_nak	.5	4	0	1	1	0
oE586_nak	oE_nak	oE_nek	.5	4	1	0	0	0
oe586_nak	oe_nak	oe_nak	.3	6	0	1	1	1
oe586_nak	oe_nak	oe_nek	.7	6	1	0	0	0
oi587_nak	oi_nak	oi_nak	.7	171	0	1	0	0
oi587_nak	oi_nak	oi_nek	.3	171	1	0	0	0
oE587_nak	oE_nak	oE_nak	.5	8	0	1	1	0
oE587_nak	oE_nak	oE_nek	.5	8	1	0	0	0
oe587_nak	oe_nak	oe_nak	.3	188	0	1	1	1
oe587_nak	oe_nak	oe_nek	.7	188	1	0	0	0
oi588_nak	oi_nak	oi_nak	.7	27	0	1	0	0
oi588_nak	oi_nak	oi_nek	.3	27	1	0	0	0
oE588_nak	oE_nak	oE_nak	.5	107	0	1	1	0
oE588_nak	oE_nak	oE_nek	.5	107	1	0	0	0
oe588_nak	oe_nak	oe_nak	.3	3	0	1	1	1
oe588_nak	oe_nak	oe_nek	.7	3	1	0	0	0
oi589_nak	oi_nak	oi_nak	.7	3	0	1	0	0
oi589_nak	oi_nak	oi_nek	.3	3	1	0	0	0
oE589_nak	oE_nak	oE_nak	.5	82	0	1	1	0
oE589_nak	oE_nak	oE_nek	.5	82	1	0	0	0
oe589_nak	oe_nak	oe_nak	.3	72	0	1	1	1
oe589_nak	oe_nak	oe_nek	.7	72	1	0	0	0
oi590_nak	oi_nak	oi_nak	.7	2	0	1	0	0
oi590_nak	oi_nak	oi_nek	.3	2	1	0	0	0
oE590_nak	oE_nak	oE_nak	.5	19	0	1	1	0
oE590_nak	oE_nak	oE_nek	.5	19	1	0	0	0
oe590_nak	oe_nak	oe_nak	.3	1	0	1	1	1
oe590_nak	oe_nak	oe_nek	.7	1	1	0	0	0
oi591_nak	oi_nak	oi_nak	.7	7	0	1	0	0
oi591_nak	oi_nak	oi_nek	.3	7	1	0	0	0
oE591_nak	oE_nak	oE_nak	.5	1	0	1	1	0
oE591_nak	oE_nak	oE_nek	.5	1	1	0	0	0
oe591_nak	oe_nak	oe_nak	.3	5	0	1	1	1
oe591_nak	oe_nak	oe_nek	.7	5	1	0	0	0
oi592_nak	oi_nak	oi_nak	.7	101	0	1	0	0
oi592_nak	oi_nak	oi_nek	.3	101	1	0	0	0
oE592_nak	oE_nak	oE_nak	.5	4	0	1	1	0
oE592_nak	oE_nak	oE_nek	.5	4	1	0	0	0
oe592_nak	oe_nak	oe_nak	.3	3	0	1	1	1
oe592_nak	oe_nak	oe_nek	.7	3	1	0	0	0
oi593_nak	oi_nak	oi_nak	.7	38	0	1	0	0
oi593_nak	oi_nak	oi_nek	.3	38	1	0	0	0
oE593_nak	oE_nak	oE_nak	.5	311	0	1	1	0
oE593_nak	oE_nak	oE_nek	.5	311	1	0	0	0
oe593_nak	oe_nak	oe_nak	.3	5	0	1	1	1
oe593_nak	oe_nak	oe_nek	.7	5	1	0	0	0
oi594_nak	oi_nak	oi_nak	.7	35	0	1	0	0
oi594_nak	oi_nak	oi_nek	.3	35	1	0	0	0
oE594_nak	oE_nak	oE_nak	.5	4	0	1	1	0
oE594_nak	oE_nak	oE_nek	.5	4	1	0	0	0
oe594_nak	oe_nak	oe_nak	.3	338	0	1	1	1
oe594_nak	oe_nak	oe_nek	.7	338	1	0	0	0
oi595_nak	oi_nak	oi_nak	.7	13	0	1	0	0
oi595_nak	oi_nak	oi_nek	.3	13	1	0	0	0
oE595_nak	oE_nak	oE_nak	.5	38	0	1	1	0
oE595_nak	oE_nak	oE_nek	.5	38	1	0	0	0
oe595_nak	oe_nak	oe_nak	.3	355	0	1	1	1
oe595_nak	oe_nak	oe_nek	.7	355	1	0	0	0
oi596_nak	oi_nak	oi_nak	.7	6	0	1	0	0
oi596_nak	oi_nak	oi_nek	.3	6	1	0	0	0
oE596_nak	oE_nak	oE_nak	.5	117	0	1	1	0
oE596_nak	oE_nak	oE_nek	.5	117	1	0	0	0
oe596_nak	oe_nak	oe_nak	.3	306	0	1	1	1
oe596_nak	oe_nak	oe_nek	.7	306	1	0	0	0
oi597_nak	oi_nak	oi_nak	.7	55	0	1	0	0
oi597_nak	oi_nak	oi_nek	.3	55	1	0	0	0
oE597_nak	oE_nak	oE_nak	.5	11	0	1	1	0
oE597_nak	oE_nak	oE_nek	.5	11	1	0	0	0
oe597_nak	oe_nak	oe_nak	.3	26	0	1	1	1
oe597_nak	oe_nak	oe_nek	.7	26	1	0	0	0
oi598_nak	oi_nak	oi_nak	.7	12	0	1	0	0
oi598_nak	oi_nak	oi_nek	.3	12	1	0	0	0
oE598_nak	oE_nak	oE_nak	.5	299	0	1	1	0
oE598_nak	oE_nak	oE_nek	.5	299	1	0	0	0
oe598_nak	oe_nak	oe_nak	.3	3	0	1	1	1
oe598_nak	oe_nak	oe_nek	.7	3	1	0	0	0
oi599_nak	oi_nak	oi_nak	.7	81	0	1	0	0
oi599_nak	oi_nak	oi_nek	.3	81	1	0	0	0
oE599_nak	oE_nak	oE_nak	.5	1	0	1	1	0
oE599_nak	oE_nak	oE_nek	.5	1	1	0	0	0
oe599_nak	oe_nak	oe_nak	.3	17	0	1	1	1
oe599_nak	oe_nak	oe_nek	.7	17	1	0	0	0
oi600_nak	oi_nak	oi_nak	.7	13	0	1	0	0
oi600_nak	oi_nak	oi_nek	.3	13	1	0	0	0
oE600_nak	oE_nak	oE_nak	.5	313	0	1	1	0
oE600_nak	oE_nak	oE_nek	.5	313	1	0	0	0
oe600_nak	oe_nak	oe_nak	.3	65	0	1	1	1
oe600_nak	oe_nak	oe_nek	.7	65	1	0	0	0
oi601_nak	oi_nak	oi_nak	.7	299	0	1	0	0
oi601_nak	oi_nak	oi_nek	.3	299	1	0	0	0
oE601_nak	oE_nak	oE_nak	.5	122	0	1	1	0
oE601_nak	oE_nak	oE_nek	.5	122	1	0	0	0
oe601_nak	oe_nak	oe_nak	.3	214	0	1	1	1
oe601_nak	oe_nak	oe_nek	.7	214	1	0	0	0
oi602_nak	oi_nak	oi_nak	.7	23	0	1	0	0
oi602_nak	oi_nak	oi_nek	.3	23	1	0	0	0
oE602_nak	oE_nak	oE_nak	.5	40	0	1	1	0
oE602_nak	oE_nak	oE_nek	.5	40	1	0	0	0
oe602_nak	oe_nak	oe_nak	.3	8	0	1	1	1
oe602_nak	oe_nak	oe_nek	.7	8	1	0	0	0
oi603_nak	oi_nak	oi_nak	.7	73	0	1	0	0
oi603_nak	oi_nak	oi_nek	.3	73	1	0	0	0
oE603_nak	oE_nak	oE_nak	.5	20	0	1	1	0
oE603_nak	oE_nak	oE_nek	.5	20	1	0	0	0
oe603_nak	oe_nak	oe_nak	.3	1	0	1	1	1
oe603_nak	oe_nak	oe_nek	.7	1	1	0	0	0
oi604_nak	oi_nak	oi_nak	.7	13	0	1	0	0
oi604_nak	oi_nak	oi_nek	.3	13	1	0	0	0
oE604_nak	oE_nak	oE_nak	.5	55	0	1	1	0
oE604_nak	oE_nak	oE_nek	.5	55	1	0	0	0
oe604_nak	oe_nak	oe_nak	.3	65	0	1	1	1
oe604_nak	oe_nak	oe_nek	.7	65	1	0	0	0
oi605_nak	oi_nak	oi_nak	.7	8	0	1	0	0
oi605_nak	oi_nak	oi_nek	.3	8	1	0	0	0
oE605_nak	oE_nak	oE_nak	.5	29	0	1	1	0
oE605_nak	oE_nak	oE_nek	.5	29	1	0	0	0
oe605_nak	oe_nak	oe_nak	.3	287	0	1	1	1
oe605_nak	oe_nak	oe_nek	.7	287	1	0	0	0
oi606_nak	oi_nak	oi_nak	.7	40	0	1	0	0
oi606_nak	oi_nak	oi_nek	.3	40	1	0	0	0
oE606_nak	oE_nak	oE_nak	.5	3	0	1	1	0
oE606_nak	oE_nak	oE_nek	.5	3	1	0	0	0
oe606_nak	oe_nak	oe_nak	.3	5	0	1	1	1
oe606_nak	oe_nak	oe_nek	.7	5	1	0	0	0
oi607_nak	oi_nak	oi_nak	.7	52	0	1	0	0
oi607_nak	oi_nak	oi_nek	.3	52	1	0	0	0
oE607_nak	oE_nak	oE_nak	.5	124	0	1	1	0
oE607_nak	oE_nak	oE_nek	.5	124	1	0	0	0
oe607_nak	oe_nak	oe_nak	.3	10	0	1	1	1
oe607_nak	oe_nak	oe_nek	.7	10	1	0	0	0
oi608_nak	oi_nak	oi_nak	.7	146	0	1	0	0
oi608_nak	oi_nak	oi_nek	.3	146	1	0	0	0
oE608_nak	oE_nak	oE_nak	.5	251	0	1	1	0
oE608_nak	oE_nak	oE_nek	.5	251	1	0	0	0
oe608_nak	oe_nak	oe_nak	.3	268	0	1	1	1
oe608_nak	oe_nak	oe_nek	.7	268	1	0	0	0
oi609_nak	oi_nak	oi_nak	.7	212	0	1	0	0
oi609_nak	oi_nak	oi_nek	.3	212	1	0	0	0
oE609_nak	oE_nak	oE_nak	.5	349	0	1	1	0
oE609_nak	oE_nak	oE_nek	.5	349	1	0	0	0
oe609_nak	oe_nak	oe_nak	.3	298	0	1	1	1
oe609_nak	oe_nak	oe_nek	.7	298	1	0	0	0
oi610_nak	oi_nak	oi_nak	.7	15	0	1	0	0
oi610_nak	oi_nak	oi_nek	.3	15	1	0	0	0
oE610_nak	oE_nak	oE_nak	.5	58	0	1	1	0
oE610_nak	oE_nak	oE_nek	.5	58	1	0	0	0
oe610_nak	oe_nak	oe_nak	.3	45	0	1	1	1
oe610_nak	oe_nak	oe_nek	.7	45	1	0	0	0
oi611_nak	oi_nak	oi_nak	.7	5	0	1	0	0
oi611_nak	oi_nak	oi_nek	.3	5	1	0	0	0
oE611_nak	oE_nak	oE_nak	.5	59	0	1	1	0
oE611_nak	oE_nak	oE_nek	.5	59	1	0	0	0
oe611_nak	oe_nak	oe_nak	.3	9	0	1	1	1
oe611_nak	oe_nak	oe_nek	.7	9	1	0	0	0
oi612_nak	oi_nak	oi_nak	.7	20	0	1	0	0
oi612_nak	oi_nak	oi_nek	.3	20	1	0	0	0
oE612_nak	oE_nak	oE_nak	.5	112	0	1	1	0
oE612_nak	oE_nak	oE_nek	.5	112	1	0	0	0
oe612_nak	oe_nak	oe_nak	.3	4	0	1	1	1
oe612_nak	oe_nak	oe_nek	.7	4	1	0	0	0
oi613_nak	oi_nak	oi_nak	.7	252	0	1	0	0
oi613_nak	oi_nak	oi_nek	.3	252	1	0	0	0
oE613_nak	oE_nak	oE_nak	.5	187	0	1	1	0
oE613_nak	oE_nak	oE_nek	.5	187	1	0	0	0
oe613_nak	oe_nak	oe_nak	.3	2	0	1	1	1
oe613_nak	oe_nak	oe_nek	.7	2	1	0	0	0
oi614_nak	oi_nak	oi_nak	.7	1	0	1	0	0
oi614_nak	oi_nak	oi_nek	.3	1	1	0	0	0
oE614_nak	oE_nak	oE_nak	.5	17	0	1	1	0
oE614_nak	oE_nak	oE_nek	.5	17	1	0	0	0
oe614_nak	oe_nak	oe_nak	.3	111	0	1	1	1
oe614_nak	oe_nak	oe_nek	.7	111	1	0	0	0
oi615_nak	oi_nak	oi_nak	.7	318	0	1	0	0
oi615_nak	oi_nak	oi_nek	.3	318	1	0	0	0
oE615_nak	oE_nak	oE_nak	.5	71	0	1	1	0
oE615_nak	oE_nak	oE_nek	.5	71	1	0	0	0
oe615_nak	oe_nak	oe_nak	.3	6	0	1	1	1
oe615_nak	oe_nak	oe_nek	.7	6	1	0	0	0
oi616_nak	oi_nak	oi_nak	.7	8	0	1	0	0
oi616_nak	oi_nak	oi_nek	.3	8	1	0	0	0
oE616_nak	oE_nak	oE_nak	.5	2	0	1	1	0
oE616_nak	oE_nak	oE_nek	.5	2	1	0	0	0
oe616_nak	oe_nak	oe_nak	.3	3	0	1	1	1
oe616_nak	oe_nak	oe_nek	.7	3	1	0	0	0
oi617_nak	oi_nak	oi_nak	.7	58	0	1	0	0
oi617_nak	oi_nak	oi_nek	.3	58	1	0	0	0
oE617_nak	oE_nak	oE_nak	.5	1	0	1	1	0
oE617_nak	oE_nak	oE_nek	.5	1	1	0	0	0
oe617_nak	oe_nak	oe_nak	.3	72	0	1	1	1
oe617_nak	oe_nak	oe_nek	.7	72	1	0	0	0
oi618_nak	oi_nak	oi_nak	.7	5	0	1	0	0
oi618_nak	oi_nak	oi_nek	.3	5	1	0	0	0
oE618_nak	oE_nak	oE_nak	.5	16	0	1	1	0
oE618_nak	oE_nak	oE_nek	.5	16	1	0	0	0
oe618_nak	oe_nak	oe_nak	.3	1	0	1	1	1
oe618_nak	oe_nak	oe_nek	.7	1	1	0	0	0
oi619_nak	oi_nak	oi_nak	.7	3	0	1	0	0
oi619_nak	oi_nak	oi_nek	.3	3	1	0	0	0
oE619_nak	oE_nak	oE_nak	.5	39	0	1	1	0
oE619_nak	oE_nak	oE_nek	.5	39	1	0	0	0
oe619_nak	oe_nak	oe_nak	.3	6	0	1	1	1
oe619_nak	oe_nak	oe_nek	.7	6	1	0	0	0
oi620_nak	oi_nak	oi_nak	.7	6	0	1	0	0
oi620_nak	oi_nak	oi_nek	.3	6	1	0	0	0
oE620_nak	oE_nak	oE_nak	.5	23	0	1	1	0
oE620_nak	oE_nak	oE_nek	.5	23	1	0	0	0
oe620_nak	oe_nak	oe_nak	.3	104	0	1	1	1
oe620_nak	oe_nak	oe_nek	.7	104	1	0	0	0
oi621_nak	oi_nak	oi_nak	.7	25	0	1	0	0
oi621_nak	oi_nak	oi_nek	.3	25	1	0	0	0
oE621_nak	oE_nak	oE_nak	.5	7	0	1	1	0
oE621_nak	oE_nak	oE_nek	.5	7	1	0	0	0
oe621_nak	oe_nak	oe_nak	.3	14	0	1	1	1
oe621_nak	oe_nak	oe_nek	.7	14	1	0	0	0
oi622_nak	oi_nak	oi_nak	.7	8	0	1	0	0
oi622_nak	oi_nak	oi_nek	.3	8	1	0	0	0
oE622_nak	oE_nak	oE_nak	.5	1	0	1	1	0
oE622_nak	oE_nak	oE_nek	.5	1	1	0	0	0
oe622_nak	oe_nak	oe_nak	.3	43	0	1	1	1
oe622_nak	oe_nak	oe_nek	.7	43	1	0	0	0
oi623_nak	oi_nak	oi_nak	.7	125	0	1	0	0
oi623_nak	oi_nak	oi_nek	.3	125	1	0	0	0
oE623_nak	oE_nak	oE_nak	.5	5	0	1	1	0
oE623_nak	oE_nak	oE_nek	.5	5	1	0	0	0
oe623_nak	oe_nak	oe_nak	.3	29	0	1	1	1
oe623_nak	oe_nak	oe_nek	.7	29	1	0	0	0
oi624_nak	oi_nak	oi_nak	.7	138	0	1	0	0
oi624_nak	oi_nak	oi_nek	.3	138	1	0	0	0
oE624_nak	oE_nak	oE_nak	.5	163	0	1	1	0
oE624_nak	oE_nak	oE_nek	.5	163	1	0	0	0
oe624_nak	oe_nak	oe_nak	.3	83	0	1	1	1
oe624_nak	oe_nak	oe_nek	.7	83	1	0	0	0
oi625_nak	oi_nak	oi_nak	.7	9	0	1	0	0
oi625_nak	oi_nak	oi_nek	.3	9	1	0	0	0
oE625_nak	oE_nak	oE_nak	.5	242	0	1	1	0
oE625_nak	oE_nak	oE_nek	.5	242	1	0	0	0
oe625_nak	oe_nak	oe_nak	.3	223	0	1	1	1
oe625_nak	oe_nak	oe_nek	.7	223	1	0	0	0
oi626_nak	oi_nak	oi_nak	.7	4	0	1	0	0
oi626_nak	oi_nak	oi_nek	.3	4	1	0	0	0
oE626_nak	oE_nak	oE_nak	.5	21	0	1	1	0
oE626_nak	oE_nak	oE_nek	.5	21	1	0	0	0
oe626_nak	oe_nak	oe_nak	.3	5	0	1	1	1
oe626_nak	oe_nak	oe_nek	.7	5	1	0	0	0
oi627_nak	oi_nak	oi_nak	.7	3	0	1	0	0
oi627_nak	oi_nak	oi_nek	.3	3	1	0	0	0
oE627_nak	oE_nak	oE_nak	.5	10	0	1	1	0
oE627_nak	oE_nak	oE_nek	.5	10	1	0	0	0
oe627_nak	oe_nak	oe_nak	.3	203	0	1	1	1
oe627_nak	oe_nak	oe_nek	.7	203	1	0	0	0
oi628_nak	oi_nak	oi_nak	.7	37	0	1	0	0
oi628_nak	oi_nak	oi_nek	.3	37	1	0	0	0
oE628_nak	oE_nak	oE_nak	.5	371	0	1	1	0
oE628_nak	oE_nak	oE_nek	.5	371	1	0	0	0
oe628_nak	oe_nak	oe_nak	.3	17	0	1	1	1
oe628_nak	oe_nak	oe_nek	.7	17	1	0	0	0
oi629_nak	oi_nak	oi_nak	.7	40	0	1	0	0
oi629_nak	oi_nak	oi_nek	.3	40	1	0	0	0
oE629_nak	oE_nak	oE_nak	.5	181	0	1	1	0
oE629_nak	oE_nak	oE_nek	.5	181	1	0	0	0
oe629_nak	oe_nak	oe_nak	.3	1	0	1	1	1
oe629_nak	oe_nak	oe_nek	.7	1	1	0	0	0
oi630_nak	oi_nak	oi_nak	.7	12	0	1	0	0
oi630_nak	oi_nak	oi_nek	.3	12	1	0	0	0
oE630_nak	oE_nak	oE_nak	.5	192	0	1	1	0
oE630_nak	oE_nak	oE_nek	.5	192	1	0	0	0
oe630_nak	oe_nak	oe_nak	.3	140	0	1	1	1
oe630_nak	oe_nak	oe_nek	.7	140	1	0	0	0
oi631_nak	oi_nak	oi_nak	.7	11	0	1	0	0
oi631_nak	oi_nak	oi_nek	.3	11	1	0	0	0
oE631_nak	oE_nak	oE_nak	.5	18	0	1	1	0
oE631_nak	oE_nak	oE_nek	.5	18	1	0	0	0
oe631_nak	oe_nak	oe_nak	.3	232	0	1	1	1
oe631_nak	oe_nak	oe_nek	.7	232	1	0	0	0
oi632_nak	oi_nak	oi_nak	.7	4	0	1	0	0
oi632_nak	oi_nak	oi_nek	.3	4	1	0	0	0
oE632_nak	oE_nak	oE_nak	.5	20	0	1	1	0
oE632_nak	oE_nak	oE_nek	.5	20	1	0	0	0
oe632_nak	oe_nak	oe_nak	.3	15	0	1	1	1
oe632_nak	oe_nak	oe_nek	.7	15	1	0	0	0
oi633_nak	oi_nak	oi_nak	.7	20	0	1	0	0
oi633_nak	oi_nak	oi_nek	.3	20	1	0	0	0
oE633_nak	oE_nak	oE_nak	.5	15	0	1	1	0
oE633_nak	oE_nak	oE_nek	.5	15	1	0	0	0
oe633_nak	oe_nak	oe_nak	.3	54	0	1	1	1
oe633_nak	oe_nak	oe_nek	.7	54	1	0	0	0
oi634_nak	oi_nak	oi_nak	.7	28	0	1	0	0
oi634_nak	oi_nak	oi_nek	.3	28	1	0	0	0
oE634_nak	oE_nak	oE_nak	.5	19	0	1	1	0
oE634_nak	oE_nak	oE_nek	.5	19	1	0	0	0
oe634_nak	oe_nak	oe_nak	.3	18	0	1	1	1
oe634_nak	oe_nak	oe_nek	.7	18	1	0	0	0
oi635_nak	oi_nak	oi_nak	.7	349	0	1	0	0
oi635_nak	oi_nak	oi_nek	.3	349	1	0	0	0
oE635_nak	oE_nak	oE_nak	.5	15	0	1	1	0
oE635_nak	oE_nak	oE_nek	.5	15	1	0	0	0
oe635_nak	oe_nak	oe_nak	.3	254	0	1	1	1
oe635_nak	oe_nak	oe_nek	.7	254	1	0	0	0
oi636_nak	oi_nak	oi_nak	.7	24	0	1	0	0
oi636_nak	oi_nak	oi_nek	.3	24	1	0	0	0
oE636_nak	oE_nak	oE_nak	.5	3	0	1	1	0
oE636_nak	oE_nak	oE_nek	.5	3	1	0	0	0
